SerialNumber,Distribution,Target,Actual,Dropped,NeverSent,Median,90th,99th,99.9th,99.99th,Start,StartTsc
S39WNA0KC02087,constant,17190,17190,0,68,73.0,87.0,101.0,2359.0,3643.0,1707848584,3083691984784389
S39WNA0KC02087,constant,34470,34470,0,284,73.0,87.0,739.0,2740.0,3720.0,1707848589,3083703049120425
S39WNA0KC02087,constant,52013,52013,0,94,73.0,87.0,1335.0,2855.0,4061.0,1707848594,3083714098639260
S39WNA0KC02087,constant,69787,69787,0,124,73.0,88.0,1661.0,2865.0,3812.0,1707848598,3083725141631226
S39WNA0KC02087,constant,86956,86956,0,171,73.0,89.0,1796.0,3038.0,4349.0,1707848603,3083736180306681
S39WNA0KC02087,constant,104329,104329,0,189,74.0,90.0,2008.0,3091.0,4077.0,1707848607,3083747228017896
S39WNA0KC02087,constant,121790,121790,0,231,74.0,92.0,2199.0,3516.0,5290.0,1707848612,3083758277184789
S39WNA0KC02087,constant,138968,138968,0,240,74.0,96.0,2230.0,3197.0,4073.0,1707848617,3083769322799316
S39WNA0KC02087,constant,156921,156921,0,308,75.0,101.0,2314.0,3509.0,4792.0,1707848621,3083780392137681
S39WNA0KC02087,constant,174471,174471,0,355,75.0,109.0,2282.0,3282.0,4116.0,1707848626,3083791454534919
S39WNA0KC02087,constant,191750,191750,0,409,75.0,127.0,2382.0,3764.0,5575.0,1707848630,3083802520726371
S39WNA0KC02087,constant,209352,209352,0,426,76.0,147.0,2497.0,3690.0,4495.0,1707848635,3083813595257385
S39WNA0KC02087,constant,227064,227064,0,452,76.0,224.0,2526.0,3797.0,4667.0,1707848640,3083824665573381
S39WNA0KC02087,constant,244282,244282,0,489,77.0,430.0,2547.0,3943.0,6825.0,1707848644,3083835747130155
S39WNA0KC02087,constant,261582,261582,0,563,78.0,641.0,2688.0,4073.0,6103.0,1707848649,3083846834687760
S39WNA0KC02087,constant,279233,279233,0,571,79.0,704.0,2683.0,4028.0,5095.0,1707848654,3083857928492295
S39WNA0KC02087,constant,296967,296967,0,608,81.0,881.0,2771.0,4098.0,5350.0,1707848658,3083869025485737
S39WNA0KC02087,constant,314493,314493,0,696,84.0,985.0,2888.0,4237.0,5311.0,1707848663,3083880126072195
S39WNA0KC02087,constant,331319,331319,0,682,87.0,1105.0,2936.0,4229.0,5401.0,1707848667,3083891227608642
S39WNA0KC02087,constant,348456,348456,0,732,90.0,1317.0,3126.0,4425.0,6144.0,1707848672,3083902335250860
